file,detected,matched_keywords
NomosTestfiles/D-FSL/D-FSL-1.0.txt,True,"Matched keywords: \bagreement\b, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bopen source\b, \bpatent\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/CUA-OPL/CUA-OPL-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, indemnif(i|y|ied|ication|ying)?, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CUA-OPL/cua_office_t1.c,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/XMLDB/SimpleBinaryResource.java,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, source (and|or)? ?binary, \bsource code\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/AcroFields.java,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?, \bException\b"
NomosTestfiles/LGPL/LGPL-2.1+_ref_b.txt,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/LGPL/LGPL-2.1+_ref_c.txt,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/LGPL/LGPL-2.1_and_GPL-2.0.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL-3.0.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, require(s|d|ment|ments)?, \bsource code\b, \bterms and conditions\b, \bException\b"
NomosTestfiles/LGPL/LGPL-2.1+_WITH_linking-exception.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpermission\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL-2.1+_ref_a.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/LGPL/LGPL-2.0+_WITH_GCC-exception.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpermission\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/Deflater.hxx,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/fsp-parser.h,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL-3.0+_and_GPL-2.0+.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpermission\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?, \bException\b"
NomosTestfiles/LGPL/defconfig,True,"Matched keywords: as[\s-]is, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b"
NomosTestfiles/LGPL/LGPL-2.1b.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/LGPL/LGPL-2.1.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/LGPL/LGPL-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/LGPL/io-jpeg.c,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/LGPL/LGPL-2.0_not_GPL.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL-2.0b.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/LGPL/GPL_false-positive_x_bug2307,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpermission\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/LGPL/evd-pki-pubkey.c,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/tracker-class.c,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/GPL_false-positive_y_bug2307,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL_16487.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?"
NomosTestfiles/LGPL/openjdk-7-jre-headless_license.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, \bgrant\b, indemnif(i|y|ied|ication|ying)?, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, mis[- ]?represent, \bopen source\b, \bpatent\b, \bpermission\b, public[\s-]domain, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/LGPL/LGPL-3.0+_not_GPL-3.0+.txt,True,"Matched keywords: licen[cs](e|ing)?, require(s|d|ment|ments)?"
NomosTestfiles/LGPL/LGPL-3.0+_a.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/LGPL/LGPL-2.0+_ref_a.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/LGPL/LGPL_not_GPL.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?"
NomosTestfiles/LGPL/LGPL-3.0d.txt,True,Matched keywords: \bcopyright\b
NomosTestfiles/LGPL/README.rst,True,"Matched keywords: deriv(e|ed|ation|ative|es|ing), \bfree software\b, licen[cs](e|ing)?, \bsource code\b"
NomosTestfiles/LGPL/License.rtf,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/valaprojectgenerator.c,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL-3.0c.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/LGPL/LGPL-2.1_not_GPL-2.0.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/main.cpp,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/LGPL-3.0b.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, require(s|d|ment|ments)?, \bsource code\b, \bterms and conditions\b, \bException\b"
NomosTestfiles/LGPL/parsenv2.hxx,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LGPL/Camellia-LGPL-2.1,True,"Matched keywords: deriv(e|ed|ation|ative|es|ing), \bfree software\b, licen[cs](e|ing)?, \bpatent\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/LGPL/autoopts.c,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/MS/crtlicense.txt,True,"Matched keywords: \bagreement\b, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpatent\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/MS/MicrosoftReciprocalLicense.rtf,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, licen[cs](e|ing)?, \bpatent\b, \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/MS/MS-LPL.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, licen[cs](e|ing)?, \bpatent\b, \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/MS/MS-RL.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, licen[cs](e|ing)?, \bpatent\b, \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/MS/MicrosoftPermissiveLicense.rtf,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, licen[cs](e|ing)?, \bpatent\b, \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/MS/MS-PL_a.txt,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b"
NomosTestfiles/MS/linux-cdc-acm.inf,True,Matched keywords: \bcopyright\b
NomosTestfiles/MS/MS-PL_c.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bsource code\b, \bsubject to\b, \bterms and conditions\b"
NomosTestfiles/MS/MS-PL_b.txt,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/MS/MS-PL_Index.aspx,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?"
NomosTestfiles/MS/linux.inf,True,Matched keywords: \bcopyright\b
NomosTestfiles/MS/MS-PL.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, licen[cs](e|ing)?, \bpatent\b, \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/DPTC/dpt_osdutil.h,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, \bsource code\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/IPA/Readme_ipag00303.txt,True,"Matched keywords: \bagreement\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bterms and conditions\b"
NomosTestfiles/IPA/IPA.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, require(s|d|ment|ments)?, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/Frameworx/Frameworx-1.0.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bopen source\b, \bpatent\b, require(s|d|ment|ments)?, \bsame terms\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/ANTLR-PD/ANTLR-PD.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), public[\s-]domain, \bsource code\b"
NomosTestfiles/APL/APL-1.0.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, indemnif(i|y|ied|ication|ying)?, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/U-Cambridge/U-Cambridge.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), licen[cs](e|ing)?, \bpermission\b, source (and|or)? ?binary"
NomosTestfiles/U-Cambridge/MSNTP.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, \bagreement\b, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, source (and|or)? ?binary, \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/Libpng/libpng-2.0.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, mis[- ]?represent, \bpermission\b, require(s|d|ment|ments)?, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Libpng/makefile.intel,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/Libpng/Libpng.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, mis[- ]?represent, \bopen source\b, \bpermission\b, require(s|d|ment|ments)?, \bsource code\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Libpng/Libpng_not_W3C-style.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, mis[- ]?represent, \bpermission\b, \bsource code\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Libpng/libmng-2007.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, mis[- ]?represent, \bpermission\b, require(s|d|ment|ments)?, \bsource code\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Condor/condor-1.1,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Condor/Condor-1.0,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), source (and|or)? ?binary, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Amazon/ADSL.txt,True,"Matched keywords: as[\s-]is, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), warrant(y|ies|ed|ing)?"
NomosTestfiles/NBPL/NBPL-1.0,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, public[\s-]domain, require(s|d|ment|ments)?, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/ACAA/c32001a.ada,True,"Matched keywords: as[\s-]is, \bgrant\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/SGI/gl2.h,True,"Matched keywords: \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/SGI/SGI-B-2.0,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/SGI/sgi.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, \bgrant\b, indemnif(i|y|ied|ication|ying)?, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/SGI/SGI-B-1.1_accum.gl,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/HP/snmp_pp.cpp,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/HP/hp-snmp-pp.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/Oracle-Berkeley-DB/Oracle-Berkeley-DB.java,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, \bpermission\b, source (and|or)? ?binary, \bsource code\b, warrant(y|ies|ed|ing)?"
